analysis	correlation_type	network_pair	condition_contrast	n	mean_delta_fisher_z	sd_delta_fisher_z	sem_delta_fisher_z	t_1sample	p_signflip_two_sided	n_permutations
smith09-reward_denoised	full	occipital-pole__brain-reward-signature	rtpj-minus-vlpfc	27	-0.004223075396	0.14852649	0.02858393633	-0.1477429612	0.8838711613	100000
smith09-reward_denoised	full	occipital-pole__brain-reward-signature	rtpj-minus-sham	27	-0.01549628277	0.1337667148	0.02574341627	-0.6019512953	0.5536944631	100000
smith09-reward_denoised	full	occipital-pole__brain-reward-signature	vlpfc-minus-sham	27	-0.01127320737	0.113485428	0.02184028081	-0.5161658623	0.6165438346	100000
smith09-reward_denoised	full	occipital-pole__brain-reward-signature	both-minus-mean-rtpj-vlpfc	27	-0.003360780427	0.1354392632	0.02606529835	-0.1289369637	0.8966110339	100000
smith09-reward_denoised	full	occipital-pole__brain-reward-signature	mean-stimulation-minus-sham	27	-0.01450500522	0.1037186141	0.01996065659	-0.7266797639	0.4820751792	100000
smith09-reward_denoised	full	occipital-pole__dmn	both-minus-sham	27	0.03664924048	0.1781914964	0.03429296946	1.068710032	0.2956870431	100000
smith09-reward_denoised	full	occipital-pole__dmn	both-minus-rtpj	27	-0.01309853772	0.1263042327	0.02430726092	-0.5388734569	0.591104089	100000
smith09-reward_denoised	full	occipital-pole__dmn	both-minus-vlpfc	27	-0.008952066316	0.1446505757	0.02783801626	-0.3215770201	0.7466825332	100000
smith09-reward_denoised	full	occipital-pole__dmn	rtpj-minus-vlpfc	27	0.004146471396	0.129644747	0.02495014319	0.1661902845	0.8664413356	100000
smith09-reward_denoised	full	occipital-pole__dmn	rtpj-minus-sham	27	0.04974777821	0.1674361557	0.03222310319	1.543854356	0.1342586574	100000
smith09-reward_denoised	full	occipital-pole__dmn	vlpfc-minus-sham	27	0.0456013068	0.1564494374	0.03010870826	1.514555404	0.1442785572	100000
smith09-reward_denoised	full	occipital-pole__dmn	both-minus-mean-rtpj-vlpfc	27	-0.01102530202	0.1193161096	0.022962396	-0.4801459752	0.6352836472	100000
smith09-reward_denoised	full	occipital-pole__dmn	mean-stimulation-minus-sham	27	0.04399944183	0.148737725	0.02862458852	1.537120501	0.1359686403	100000
smith09-reward_denoised	full	occipital-pole__ecn	both-minus-sham	27	0.0761398538	0.2075820584	0.03994918576	1.905917539	0.06454935451	100000
smith09-reward_denoised	full	occipital-pole__ecn	both-minus-rtpj	27	0.04208134013	0.1619490681	0.0311671127	1.350184104	0.1910380896	100000
smith09-reward_denoised	full	occipital-pole__ecn	both-minus-vlpfc	27	0.02572374885	0.2323496957	0.04471571979	0.5752730577	0.6109638904	100000
smith09-reward_denoised	full	occipital-pole__ecn	rtpj-minus-vlpfc	27	-0.01635759128	0.1476595223	0.02841708831	-0.5756251697	0.5710542895	100000
smith09-reward_denoised	full	occipital-pole__ecn	rtpj-minus-sham	27	0.03405851368	0.1578490284	0.03037805968	1.121155006	0.2703172968	100000
smith09-reward_denoised	full	occipital-pole__ecn	vlpfc-minus-sham	27	0.05041610495	0.1286230583	0.02475351911	2.036724748	0.05154948451	100000
smith09-reward_denoised	full	occipital-pole__ecn	both-minus-mean-rtpj-vlpfc	27	0.03390254448	0.1861615085	0.03582679902	0.9462900792	0.376196238	100000
smith09-reward_denoised	full	occipital-pole__ecn	mean-stimulation-minus-sham	27	0.05353815747	0.1298008463	0.02498018452	2.143225061	0.0410295897	100000
smith09-reward_denoised	full	occipital-pole__lateral-visual	both-minus-sham	27	0.04062290444	0.2731475805	0.05256727638	0.7727793266	0.5136248638	100000
smith09-reward_denoised	full	occipital-pole__lateral-visual	both-minus-rtpj	27	0.02847859087	0.182504453	0.03512299836	0.8108245937	0.4241157588	100000
smith09-reward_denoised	full	occipital-pole__lateral-visual	both-minus-vlpfc	27	0.04599852642	0.2258961939	0.04347374279	1.058076059	0.3314766852	100000
smith09-reward_denoised	full	occipital-pole__lateral-visual	rtpj-minus-vlpfc	27	0.01751993555	0.184379459	0.03548384344	0.4937440213	0.6283637164	100000
smith09-reward_denoised	full	occipital-pole__lateral-visual	rtpj-minus-sham	27	0.01214431357	0.2228872551	0.04289467224	0.283119393	0.7876521235	100000
smith09-reward_denoised	full	occipital-pole__lateral-visual	vlpfc-minus-sham	27	-0.00537562198	0.175997863	0.03387080453	-0.1587096042	0.8778412216	100000
smith09-reward_denoised	full	occipital-pole__lateral-visual	both-minus-mean-rtpj-vlpfc	27	0.03723855865	0.1834926066	0.0353131686	1.054523288	0.317196828	100000
smith09-reward_denoised	full	occipital-pole__lateral-visual	mean-stimulation-minus-sham	27	0.01579719868	0.1964852215	0.0378135985	0.4177650186	0.7003529965	100000
smith09-reward_denoised	full	occipital-pole__left-fpn	both-minus-sham	27	-0.06155502344	0.1367975609	0.02632670288	-2.33812125	0.0260197398	100000
smith09-reward_denoised	full	occipital-pole__left-fpn	both-minus-rtpj	27	-0.03980379519	0.1440486931	0.02772218391	-1.435810228	0.1590084099	100000
smith09-reward_denoised	full	occipital-pole__left-fpn	both-minus-vlpfc	27	0.001131513082	0.1486791877	0.02861332301	0.03954497288	0.9699403006	100000
smith09-reward_denoised	full	occipital-pole__left-fpn	rtpj-minus-vlpfc	27	0.04093530827	0.1568145063	0.0301789658	1.356418525	0.1863381366	100000
smith09-reward_denoised	full	occipital-pole__left-fpn	rtpj-minus-sham	27	-0.02175122824	0.1694309298	0.03260699765	-0.6670724017	0.50800492	100000
smith09-reward_denoised	full	occipital-pole__left-fpn	vlpfc-minus-sham	27	-0.06268653651	0.1263734921	0.02432058989	-2.577508884	0.0151698483	100000
smith09-reward_denoised	full	occipital-pole__left-fpn	both-minus-mean-rtpj-vlpfc	27	-0.01933614106	0.1236125644	0.02378924911	-0.8128100628	0.4246457535	100000
smith09-reward_denoised	full	occipital-pole__left-fpn	mean-stimulation-minus-sham	27	-0.04866426272	0.1167740935	0.02247318478	-2.165436862	0.0407795922	100000
smith09-reward_denoised	full	occipital-pole__right-fpn	both-minus-sham	27	-0.05388031242	0.2151462844	0.04140492174	-1.30130212	0.2201577984	100000
smith09-reward_denoised	full	occipital-pole__right-fpn	both-minus-rtpj	27	-0.02220254595	0.1612072875	0.03102435695	-0.7156488687	0.4855351446	100000
smith09-reward_denoised	full	occipital-pole__right-fpn	both-minus-vlpfc	27	-0.02793009251	0.1820563481	0.03503676053	-0.7971653797	0.4966150338	100000
smith09-reward_denoised	full	occipital-pole__right-fpn	rtpj-minus-vlpfc	27	-0.005727546555	0.1359999316	0.02617319904	-0.2188324991	0.8285517145	100000
smith09-reward_denoised	full	occipital-pole__right-fpn	rtpj-minus-sham	27	-0.03167776648	0.14225182	0.02737637553	-1.157120541	0.2598074019	100000
smith09-reward_denoised	full	occipital-pole__right-fpn	vlpfc-minus-sham	27	-0.02595021992	0.1487551176	0.02862793574	-0.9064649354	0.3732062679	100000
smith09-reward_denoised	full	occipital-pole__right-fpn	both-minus-mean-rtpj-vlpfc	27	-0.02506631923	0.1579308595	0.03039380807	-0.8247179548	0.4562654373	100000
smith09-reward_denoised	full	occipital-pole__right-fpn	mean-stimulation-minus-sham	27	-0.03716943294	0.1446553307	0.02783893137	-1.335160192	0.1989880101	100000
smith09-reward_denoised	full	occipital-pole__sensorimotor	both-minus-sham	27	-0.007676150537	0.2269339158	0.04367345245	-0.1757623935	0.8844611554	100000
smith09-reward_denoised	full	occipital-pole__sensorimotor	both-minus-rtpj	27	0.04343195861	0.17424293	0.0335330675	1.2951979	0.2088279117	100000
smith09-reward_denoised	full	occipital-pole__sensorimotor	both-minus-vlpfc	27	0.05623573315	0.2549184178	0.04905907239	1.146286108	0.2974370256	100000
smith09-reward_denoised	full	occipital-pole__sensorimotor	rtpj-minus-vlpfc	27	0.01280377455	0.1643855924	0.031636022	0.4047213823	0.7000429996	100000
smith09-reward_denoised	full	occipital-pole__sensorimotor	rtpj-minus-sham	27	-0.05110810915	0.1534471591	0.02953091954	-1.730664332	0.09647903521	100000
smith09-reward_denoised	full	occipital-pole__sensorimotor	vlpfc-minus-sham	27	-0.0639118837	0.1484732973	0.02857369938	-2.236738157	0.0342596574	100000
smith09-reward_denoised	full	occipital-pole__sensorimotor	both-minus-mean-rtpj-vlpfc	27	0.04983384589	0.2022778868	0.03892839746	1.280141212	0.2264177358	100000
smith09-reward_denoised	full	occipital-pole__sensorimotor	mean-stimulation-minus-sham	27	-0.04089871447	0.1369920666	0.02636413552	-1.551301177	0.1325286747	100000
smith09-reward_denoised	full	primary-visual__auditory	both-minus-sham	27	8.327725519e-05	0.2080159932	0.04003269656	0.00208023097	0.998300017	100000
smith09-reward_denoised	full	primary-visual__auditory	both-minus-rtpj	27	0.00873317309	0.2098815967	0.04039173213	0.2162118986	0.8385616144	100000
smith09-reward_denoised	full	primary-visual__auditory	both-minus-vlpfc	27	0.0183233658	0.2362453767	0.04546544394	0.4030174174	0.6959930401	100000
smith09-reward_denoised	full	primary-visual__auditory	rtpj-minus-vlpfc	27	0.009590192707	0.1407915247	0.02709534157	0.3539424917	0.7334626654	100000
smith09-reward_denoised	full	primary-visual__auditory	rtpj-minus-sham	27	-0.008649895833	0.147902331	0.02846381686	-0.3038909319	0.7633923661	100000
smith09-reward_denoised	full	primary-visual__auditory	vlpfc-minus-sham	27	-0.01824008854	0.1247996996	0.02401771339	-0.7594431762	0.4518754812	100000
smith09-reward_denoised	full	primary-visual__auditory	both-minus-mean-rtpj-vlpfc	27	0.01352826945	0.2120743218	0.04081372226	0.3314637503	0.7564324357	100000
smith09-reward_denoised	full	primary-visual__auditory	mean-stimulation-minus-sham	27	-0.008935569043	0.1166560651	0.02245047021	-0.3980125566	0.6963430366	100000
smith09-reward_denoised	full	primary-visual__brain-reward-signature	both-minus-sham	27	0.01562420557	0.1503685635	0.02893844354	0.5399117456	0.5908740913	100000
smith09-reward_denoised	full	primary-visual__brain-reward-signature	both-minus-rtpj	27	0.01620454673	0.1700127654	0.03271897195	0.4952645441	0.6220837792	100000
smith09-reward_denoised	full	primary-visual__brain-reward-signature	both-minus-vlpfc	27	0.01166695663	0.1805916265	0.03475487473	0.3356926681	0.7507124929	100000
smith09-reward_denoised	full	primary-visual__brain-reward-signature	rtpj-minus-vlpfc	27	-0.004537590089	0.1497329879	0.02881612696	-0.1574670356	0.8747312527	100000
smith09-reward_denoised	full	primary-visual__brain-reward-signature	rtpj-minus-sham	27	-0.0005803411626	0.1544181934	0.02971779518	-0.01952840576	0.9845201548	100000
smith09-reward_denoised	full	primary-visual__brain-reward-signature	vlpfc-minus-sham	27	0.003957248931	0.1733684718	0.03336477796	0.1186055827	0.9071409286	100000
smith09-reward_denoised	full	primary-visual__brain-reward-signature	both-minus-mean-rtpj-vlpfc	27	0.01393575168	0.1585996408	0.0305225151	0.456572849	0.654703453	100000
smith09-reward_denoised	full	primary-visual__brain-reward-signature	mean-stimulation-minus-sham	27	0.006333704448	0.1271915823	0.02447803143	0.2587505644	0.7974320257	100000
smith09-reward_denoised	full	primary-visual__dmn	both-minus-sham	27	0.01761149412	0.1704590315	0.03280485591	0.5368563168	0.5942440576	100000
smith09-reward_denoised	full	primary-visual__dmn	both-minus-rtpj	27	0.04437041779	0.1599562493	0.03078359454	1.441365716	0.1628783712	100000
smith09-reward_denoised	full	primary-visual__dmn	both-minus-vlpfc	27	0.0181917881	0.1417961071	0.02728867354	0.6666424469	0.5126648734	100000
smith09-reward_denoised	full	primary-visual__dmn	rtpj-minus-vlpfc	27	-0.02617862968	0.1926585924	0.03707716339	-0.70605805	0.4870251297	100000
smith09-reward_denoised	full	primary-visual__dmn	rtpj-minus-sham	27	-0.02675892366	0.1678964013	0.0323116775	-0.8281502456	0.4122558774	100000
smith09-reward_denoised	full	primary-visual__dmn	vlpfc-minus-sham	27	-0.0005802939737	0.1511153308	0.02908215898	-0.01995360709	0.9834701653	100000
smith09-reward_denoised	full	primary-visual__dmn	both-minus-mean-rtpj-vlpfc	27	0.03128110295	0.1164763304	0.02241588024	1.395488493	0.1744882551	100000
smith09-reward_denoised	full	primary-visual__dmn	mean-stimulation-minus-sham	27	-0.003242574493	0.1322600585	0.02545346013	-0.1273922868	0.8967710323	100000
smith09-reward_denoised	full	primary-visual__ecn	both-minus-sham	27	0.02980147806	0.1601249027	0.03081605189	0.9670764498	0.3415165848	100000
smith09-reward_denoised	full	primary-visual__ecn	both-minus-rtpj	27	-0.03187269385	0.1507758494	0.02901682575	-1.098421107	0.2786572134	100000
smith09-reward_denoised	full	primary-visual__ecn	both-minus-vlpfc	27	0.02611191298	0.1652416537	0.03180077109	0.8211094286	0.4167458325	100000
smith09-reward_denoised	full	primary-visual__ecn	rtpj-minus-vlpfc	27	0.05798460683	0.2031156357	0.03908962231	1.48337598	0.1502284977	100000
smith09-reward_denoised	full	primary-visual__ecn	rtpj-minus-sham	27	0.06167417192	0.1516146092	0.02917824514	2.113703947	0.0437095629	100000
smith09-reward_denoised	full	primary-visual__ecn	vlpfc-minus-sham	27	0.00368956509	0.1733283764	0.03335706159	0.1106082165	0.9131808682	100000
smith09-reward_denoised	full	primary-visual__ecn	both-minus-mean-rtpj-vlpfc	27	-0.002880390445	0.1212645459	0.02333737273	-0.123423938	0.9023709763	100000
smith09-reward_denoised	full	primary-visual__ecn	mean-stimulation-minus-sham	27	0.03172173837	0.1268047398	0.02440358356	1.299880335	0.2023679763	100000
smith09-reward_denoised	full	primary-visual__lateral-visual	both-minus-sham	27	0.04067838808	0.2098778905	0.04039101887	1.007114681	0.323696763	100000
smith09-reward_denoised	full	primary-visual__lateral-visual	both-minus-rtpj	27	0.02298212564	0.1923749546	0.03702257728	0.6207597452	0.541904581	100000
smith09-reward_denoised	full	primary-visual__lateral-visual	both-minus-vlpfc	27	0.005320505526	0.2097569834	0.04036775027	0.1318008928	0.89700103	100000
smith09-reward_denoised	full	primary-visual__lateral-visual	rtpj-minus-vlpfc	27	-0.01766162011	0.2172208277	0.04180416778	-0.422484672	0.6753532465	100000
smith09-reward_denoised	full	primary-visual__lateral-visual	rtpj-minus-sham	27	0.01769626244	0.2164432773	0.04165452813	0.4248340632	0.6742132579	100000
smith09-reward_denoised	full	primary-visual__lateral-visual	vlpfc-minus-sham	27	0.03535788255	0.2107573483	0.0405602706	0.8717368506	0.3954060459	100000
smith09-reward_denoised	full	primary-visual__lateral-visual	both-minus-mean-rtpj-vlpfc	27	0.01415131558	0.169430917	0.03260699517	0.43399631	0.6705832942	100000
smith09-reward_denoised	full	primary-visual__lateral-visual	mean-stimulation-minus-sham	27	0.03124417769	0.1756746488	0.03380860192	0.9241487645	0.36599634	100000
smith09-reward_denoised	full	primary-visual__left-fpn	both-minus-sham	27	-0.04547091128	0.1498966274	0.0288476194	-1.576244842	0.1280187198	100000
smith09-reward_denoised	full	primary-visual__left-fpn	both-minus-rtpj	27	-0.02966126337	0.1999823503	0.03848662126	-0.7706902398	0.4447055529	100000
smith09-reward_denoised	full	primary-visual__left-fpn	both-minus-vlpfc	27	0.01231215142	0.1718138262	0.03306558628	0.3723554548	0.7110628894	100000
smith09-reward_denoised	full	primary-visual__left-fpn	rtpj-minus-vlpfc	27	0.04197341478	0.1789793083	0.03444458394	1.218578075	0.2349876501	100000
smith09-reward_denoised	full	primary-visual__left-fpn	rtpj-minus-sham	27	-0.01580964791	0.1541673506	0.02966952045	-0.5328582218	0.5998340017	100000
smith09-reward_denoised	full	primary-visual__left-fpn	vlpfc-minus-sham	27	-0.05778306269	0.1320303298	0.02540924882	-2.274095669	0.0302496975	100000
smith09-reward_denoised	full	primary-visual__left-fpn	both-minus-mean-rtpj-vlpfc	27	-0.008674555976	0.1635483643	0.03147489738	-0.2756023593	0.7862821372	100000
smith09-reward_denoised	full	primary-visual__left-fpn	mean-stimulation-minus-sham	27	-0.03968787396	0.09969910987	0.01918710264	-2.068466235	0.0477195228	100000
smith09-reward_denoised	full	primary-visual__occipital-pole	both-minus-sham	27	-0.03641711197	0.2019040731	0.03885645699	-0.9372216303	0.3589464105	100000
smith09-reward_denoised	full	primary-visual__occipital-pole	both-minus-rtpj	27	-0.03233818968	0.1802009454	0.03467968811	-0.9324821371	0.3575864241	100000
smith09-reward_denoised	full	primary-visual__occipital-pole	both-minus-vlpfc	27	-0.02570707026	0.2026589904	0.03900174088	-0.6591262258	0.5166248338	100000
smith09-reward_denoised	full	primary-visual__occipital-pole	rtpj-minus-vlpfc	27	0.006631119415	0.111267338	0.02141340918	0.309671354	0.7571624284	100000
smith09-reward_denoised	full	primary-visual__occipital-pole	rtpj-minus-sham	27	-0.004078922281	0.1609288383	0.03097076937	-0.1317023233	0.8951310487	100000
smith09-reward_denoised	full	primary-visual__occipital-pole	vlpfc-minus-sham	27	-0.0107100417	0.1730237523	0.03329843666	-0.3216379739	0.7488225118	100000
smith09-reward_denoised	full	primary-visual__occipital-pole	both-minus-mean-rtpj-vlpfc	27	-0.02902262997	0.1835113577	0.03531677726	-0.8217802478	0.4188858111	100000
smith09-reward_denoised	full	primary-visual__occipital-pole	mean-stimulation-minus-sham	27	-0.01706869198	0.1505095886	0.02896558382	-0.5892749161	0.5570544295	100000
smith09-reward_denoised	full	primary-visual__right-fpn	both-minus-sham	27	-0.05408001915	0.1449002954	0.02788607485	-1.939319874	0.06450935491	100000
smith09-reward_denoised	full	primary-visual__right-fpn	both-minus-rtpj	27	-0.04613963103	0.1709414886	0.03289770481	-1.402518239	0.1716482835	100000
smith09-reward_denoised	full	primary-visual__right-fpn	both-minus-vlpfc	27	-0.01921107924	0.1468954858	0.02827004942	-0.6795559128	0.5056849432	100000
smith09-reward_denoised	full	primary-visual__right-fpn	rtpj-minus-vlpfc	27	0.02692855178	0.1875737166	0.03609857858	0.745972635	0.4591254087	100000
smith09-reward_denoised	full	primary-visual__right-fpn	rtpj-minus-sham	27	-0.00794038812	0.1694706159	0.03261463523	-0.24346089	0.8109118909	100000
smith09-reward_denoised	full	primary-visual__right-fpn	vlpfc-minus-sham	27	-0.03486893991	0.1450914156	0.02792285595	-1.248759797	0.2190078099	100000
smith09-reward_denoised	full	primary-visual__right-fpn	both-minus-mean-rtpj-vlpfc	27	-0.03267535514	0.128855203	0.02479819538	-1.317650524	0.1984180158	100000
smith09-reward_denoised	full	primary-visual__right-fpn	mean-stimulation-minus-sham	27	-0.03229644906	0.1184720018	0.02279994738	-1.416514193	0.1699383006	100000
smith09-reward_denoised	full	primary-visual__sensorimotor	both-minus-sham	27	-0.01075902265	0.1673336138	0.03220336899	-0.3340961828	0.7394226058	100000
smith09-reward_denoised	full	primary-visual__sensorimotor	both-minus-rtpj	27	0.002857787057	0.1787138344	0.03439349347	0.08309092124	0.9324506755	100000
smith09-reward_denoised	full	primary-visual__sensorimotor	both-minus-vlpfc	27	-0.02560511985	0.1498066309	0.02883029955	-0.8881322861	0.3798662013	100000
smith09-reward_denoised	full	primary-visual__sensorimotor	rtpj-minus-vlpfc	27	-0.02846290691	0.1889590807	0.03636519203	-0.7826964555	0.4403655963	100000
smith09-reward_denoised	full	primary-visual__sensorimotor	rtpj-minus-sham	27	-0.01361680971	0.1331852621	0.02563151565	-0.5312526149	0.6042239578	100000
smith09-reward_denoised	full	primary-visual__sensorimotor	vlpfc-minus-sham	27	0.01484609719	0.1538735173	0.02961297221	0.5013376262	0.6191338087	100000
smith09-reward_denoised	full	primary-visual__sensorimotor	both-minus-mean-rtpj-vlpfc	27	-0.01137366641	0.1351441715	0.02600850793	-0.4373056094	0.6627333727	100000
smith09-reward_denoised	full	primary-visual__sensorimotor	mean-stimulation-minus-sham	27	-0.003176578385	0.1145821101	0.02205133737	-0.1440537747	0.8874211258	100000
smith09-reward_denoised	full	right-fpn__brain-reward-signature	both-minus-sham	27	-1.691542148e-05	0.1754347663	0.03376243652	-0.0005010130555	0.9995400046	100000
smith09-reward_denoised	full	right-fpn__brain-reward-signature	both-minus-rtpj	27	-0.002587905177	0.1949098326	0.03751041477	-0.06899164385	0.94500055	100000
smith09-reward_denoised	full	right-fpn__brain-reward-signature	both-minus-vlpfc	27	0.01127924724	0.1578101594	0.03037057934	0.3713872928	0.7116828832	100000
smith09-reward_denoised	full	right-fpn__brain-reward-signature	rtpj-minus-vlpfc	27	0.01386715242	0.1686680436	0.03246018013	0.4272050359	0.6721432786	100000
smith09-reward_denoised	full	right-fpn__brain-reward-signature	rtpj-minus-sham	27	0.002570989753	0.1483092724	0.02854213278	0.09007700205	0.9277507225	100000
smith09-reward_denoised	full	right-fpn__brain-reward-signature	vlpfc-minus-sham	27	-0.01129616267	0.1423578806	0.0273967869	-0.4123170614	0.6790532095	100000
smith09-reward_denoised	full	right-fpn__brain-reward-signature	both-minus-mean-rtpj-vlpfc	27	0.004345671029	0.155995889	0.03002142284	0.1447523341	0.8849411506	100000
smith09-reward_denoised	full	right-fpn__brain-reward-signature	mean-stimulation-minus-sham	27	-0.002914029443	0.1191513943	0.02293069652	-0.1270798486	0.9003409966	100000
smith09-reward_denoised	full	right-fpn__left-fpn	both-minus-sham	27	0.03319437601	0.2034675813	0.03915735428	0.8477175392	0.4030359696	100000
smith09-reward_denoised	full	right-fpn__left-fpn	both-minus-rtpj	27	0.04425056692	0.2513569398	0.04837366562	0.9147656343	0.3661763382	100000
smith09-reward_denoised	full	right-fpn__left-fpn	both-minus-vlpfc	27	0.03090872836	0.1956807265	0.03765877338	0.8207577036	0.4195558044	100000
smith09-reward_denoised	full	right-fpn__left-fpn	rtpj-minus-vlpfc	27	-0.01334183857	0.2101933612	0.04045173123	-0.3298212007	0.7435125649	100000
smith09-reward_denoised	full	right-fpn__left-fpn	rtpj-minus-sham	27	-0.01105619091	0.1837227162	0.03535745323	-0.3126976041	0.7587224128	100000
smith09-reward_denoised	full	right-fpn__left-fpn	vlpfc-minus-sham	27	0.002285647656	0.1567153051	0.03015987453	0.07578438874	0.9385406146	100000
smith09-reward_denoised	full	right-fpn__left-fpn	both-minus-mean-rtpj-vlpfc	27	0.03757964764	0.1992242874	0.03834073199	0.980149457	0.3355066449	100000
smith09-reward_denoised	full	right-fpn__left-fpn	mean-stimulation-minus-sham	27	0.008141277586	0.1305908934	0.02513222914	0.323937743	0.7476925231	100000
smith09-reward_denoised	full	sensorimotor__auditory	both-minus-sham	27	-6.392097074e-05	0.1906901099	0.03669832875	-0.001741795142	0.9986800132	100000
smith09-reward_denoised	full	sensorimotor__auditory	both-minus-rtpj	27	0.008318797277	0.1738022394	0.03344825657	0.2487064538	0.8072219278	100000
smith09-reward_denoised	full	sensorimotor__auditory	both-minus-vlpfc	27	-0.05144798345	0.1263089947	0.02430817736	-2.116488731	0.041599584	100000
smith09-reward_denoised	full	sensorimotor__auditory	rtpj-minus-vlpfc	27	-0.05976678072	0.1903004305	0.03662333493	-1.631931686	0.116098839	100000
smith09-reward_denoised	full	sensorimotor__auditory	rtpj-minus-sham	27	-0.008382718252	0.1805612302	0.03474902496	-0.241236071	0.8098119019	100000
smith09-reward_denoised	full	sensorimotor__auditory	vlpfc-minus-sham	27	0.05138406247	0.1810987834	0.03485247711	1.474330284	0.1522684773	100000
smith09-reward_denoised	full	sensorimotor__auditory	both-minus-mean-rtpj-vlpfc	27	-0.02156459308	0.1184357497	0.02279297066	-0.9461071751	0.3678363216	100000
smith09-reward_denoised	full	sensorimotor__auditory	mean-stimulation-minus-sham	27	0.01431247442	0.1573778543	0.03028738218	0.472555678	0.6357436426	100000
smith09-reward_denoised	full	sensorimotor__brain-reward-signature	both-minus-sham	27	-0.01628489965	0.1291385273	0.02485272116	-0.6552562012	0.5187348127	100000
smith09-reward_denoised	full	sensorimotor__brain-reward-signature	both-minus-rtpj	27	-0.005043267929	0.0942832272	0.01814481554	-0.2779453954	0.7839121609	100000
smith09-reward_denoised	full	sensorimotor__brain-reward-signature	both-minus-vlpfc	27	-0.01088502542	0.1410364739	0.02714248206	-0.401032794	0.6980230198	100000
smith09-reward_denoised	full	sensorimotor__brain-reward-signature	rtpj-minus-vlpfc	27	-0.005841757493	0.146132395	0.02812319253	-0.2077202824	0.8388816112	100000
smith09-reward_denoised	full	sensorimotor__brain-reward-signature	rtpj-minus-sham	27	-0.01124163173	0.1371304823	0.02639077362	-0.4259682529	0.6737532625	100000
smith09-reward_denoised	full	sensorimotor__brain-reward-signature	vlpfc-minus-sham	27	-0.005399874237	0.1645900802	0.0316753757	-0.1704754598	0.8642713573	100000
smith09-reward_denoised	full	sensorimotor__brain-reward-signature	both-minus-mean-rtpj-vlpfc	27	-0.007964146667	0.09514009532	0.01830971988	-0.4349682419	0.6654533455	100000
smith09-reward_denoised	full	sensorimotor__brain-reward-signature	mean-stimulation-minus-sham	27	-0.01097546854	0.1236388009	0.02379429834	-0.4612646435	0.6439935601	100000
smith09-reward_denoised	full	sensorimotor__ecn	both-minus-sham	27	-0.04470692031	0.2525244991	0.0485983625	-0.9199264751	0.3738262617	100000
smith09-reward_denoised	full	sensorimotor__ecn	both-minus-rtpj	27	-0.04846790541	0.1738139056	0.03345050174	-1.448944049	0.1599284007	100000
smith09-reward_denoised	full	sensorimotor__ecn	both-minus-vlpfc	27	-0.01712830056	0.2065995159	0.03976009538	-0.4307912342	0.6749832502	100000
smith09-reward_denoised	full	sensorimotor__ecn	rtpj-minus-vlpfc	27	0.03133960486	0.217813917	0.04191830787	0.7476352565	0.4641453585	100000
smith09-reward_denoised	full	sensorimotor__ecn	rtpj-minus-sham	27	0.003760985105	0.2248740352	0.04327702825	0.08690488364	0.931600684	100000
smith09-reward_denoised	full	sensorimotor__ecn	vlpfc-minus-sham	27	-0.02757861976	0.154319642	0.02969882894	-0.9286096704	0.3635663643	100000
smith09-reward_denoised	full	sensorimotor__ecn	both-minus-mean-rtpj-vlpfc	27	-0.03279810298	0.1568011201	0.03017638964	-1.086879623	0.2936370636	100000
smith09-reward_denoised	full	sensorimotor__ecn	mean-stimulation-minus-sham	27	-0.02284151833	0.1807751773	0.03479019909	-0.656550377	0.5255647444	100000
smith09-reward_denoised	full	sensorimotor__left-fpn	both-minus-sham	27	0.01891419108	0.1851263694	0.0356275864	0.5308861191	0.6015939841	100000
smith09-reward_denoised	full	sensorimotor__left-fpn	both-minus-rtpj	27	-0.03694267938	0.1999058505	0.03847189887	-0.9602510005	0.3434465655	100000
smith09-reward_denoised	full	sensorimotor__left-fpn	both-minus-vlpfc	27	-0.0334321163	0.1515312055	0.02916219409	-1.146419786	0.262897371	100000
smith09-reward_denoised	full	sensorimotor__left-fpn	rtpj-minus-vlpfc	27	0.003510563081	0.1804683992	0.03473115961	0.1010781995	0.9215607844	100000
smith09-reward_denoised	full	sensorimotor__left-fpn	rtpj-minus-sham	27	0.05585687044	0.2187627854	0.04210091768	1.326737599	0.1929180708	100000
smith09-reward_denoised	full	sensorimotor__left-fpn	vlpfc-minus-sham	27	0.05234630736	0.1807918034	0.03479339878	1.504489621	0.1442685573	100000
smith09-reward_denoised	full	sensorimotor__left-fpn	both-minus-mean-rtpj-vlpfc	27	-0.03518739784	0.1527082738	0.02938872099	-1.197309602	0.2418175818	100000
smith09-reward_denoised	full	sensorimotor__left-fpn	mean-stimulation-minus-sham	27	0.04237245629	0.1663166046	0.03200764549	1.323822969	0.1951380486	100000
smith09-reward_denoised	full	sensorimotor__right-fpn	both-minus-sham	27	0.02841695121	0.2036465678	0.03919180024	0.7250738939	0.4726352736	100000
smith09-reward_denoised	full	sensorimotor__right-fpn	both-minus-rtpj	27	0.01751970776	0.2253444571	0.04336756098	0.4039818555	0.6899331007	100000
smith09-reward_denoised	full	sensorimotor__right-fpn	both-minus-vlpfc	27	0.003431711486	0.1952817682	0.03758199382	0.09131265101	0.9271907281	100000
smith09-reward_denoised	full	sensorimotor__right-fpn	rtpj-minus-vlpfc	27	-0.01408799628	0.220748631	0.04248309385	-0.3316141788	0.753102469	100000
