model_label	analysis	network	component	map_type	condition_contrast	design_contrast	contrast_name	direction	tested_covariate	randomise_index	participant	subject_contrast_beta	delta_fd_mean	delta_fd_mean_demeaned	delta_blink_rate_per_min	delta_blink_rate_per_min_demeaned
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	0	sub-189	0.076641	-0.010964	0.02556707407	-31.29719953	-43.41417381
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	1	sub-203	0.958237	0.024922	0.06145307407	-0.31894981	-12.43592409
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	2	sub-207	0.062108	-0.054131	-0.01759992593	166.6558135	154.5388392
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	3	sub-208	0.217328	-0.070982	-0.03445092593	-19.4186429	-31.53561718
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	4	sub-209	1.89605	0.025431	0.06196207407	23.26975035	11.15277607
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	5	sub-210	0.366392	0.039099	0.07563007407	-4.49520607	-16.61218035
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	6	sub-211	1.000482	-0.015668	0.02086307407	-61.95090893	-74.06788321
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	7	sub-213	1.061438	-0.005889	0.03064207407	-10.4238619	-22.54083618
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	8	sub-214	1.70986	0.088782	0.1253130741	13.48236755	1.365393269
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	9	sub-215	0.347621	0.004273	0.04080407407	-3.370197671	-15.48717195
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	10	sub-217	0.465042	-0.0489	-0.01236892593	-5.45707037	-17.57404465
cov-fdmean-blink	denoised_dim-20_task-rest	sensorimotor	0003	beta	rtpj-minus-sham	C1	mean_pos	positive	intercept	11	sub-218	1.662193	0.298975	0.3355060741	14.92745174	2.810477459
