sensitivity_label	analysis	network	component	condition_contrast	direction	participant	run	condition	dual_regression_label	stage2_beta
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-215	03	both	subject00039	-0.04179
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-217	03	sham	subject00040	-0.529384
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-217	04	rtpj	subject00041	0.4928
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-217	01	vlpfc	subject00042	-1.225079
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-217	02	both	subject00043	-1.166882
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-218	01	sham	subject00044	0.611018
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-218	03	rtpj	subject00045	-0.311576
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-218	02	vlpfc	subject00046	0.091857
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-218	04	both	subject00047	-1.220219
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-219	04	sham	subject00048	0.100825
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-219	02	rtpj	subject00049	-0.237406
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-219	03	vlpfc	subject00050	-0.186972
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-219	01	both	subject00051	-0.547171
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-220	02	sham	subject00052	-0.137234
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-220	01	rtpj	subject00053	0.315979
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-220	04	vlpfc	subject00054	0.161744
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-220	03	both	subject00055	-0.211352
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-221	02	sham	subject00056	-0.136245
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-221	01	rtpj	subject00057	0.0622
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-221	04	vlpfc	subject00058	-0.380626
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-221	03	both	subject00059	0.23279
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-222	03	sham	subject00060	1.003123
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-222	04	rtpj	subject00061	-0.232948
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-222	01	vlpfc	subject00062	0.144291
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-222	02	both	subject00063	0.198361
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-225	04	sham	subject00064	-0.072862
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-225	02	rtpj	subject00065	0.048309
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-225	03	vlpfc	subject00066	0.46618
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-225	01	both	subject00067	0.070702
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-226	03	sham	subject00068	0.596983
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-226	04	rtpj	subject00069	0.918299
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-226	01	vlpfc	subject00070	0.349912
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-226	02	both	subject00071	-0.511846
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-227	02	sham	subject00072	0.376942
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-227	01	rtpj	subject00073	-0.563181
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-227	04	vlpfc	subject00074	-0.297395
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-227	03	both	subject00075	-0.941262
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-228	01	sham	subject00076	0.155616
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-228	03	rtpj	subject00077	-0.474047
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-228	02	vlpfc	subject00078	-0.63454
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-228	04	both	subject00079	-0.153053
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-230	01	sham	subject00080	0.093861
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-230	03	rtpj	subject00081	0.120565
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-230	02	vlpfc	subject00082	-0.261153
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-230	04	both	subject00083	-0.15101
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-231	03	sham	subject00084	0.449771
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-231	04	rtpj	subject00085	-0.602423
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-231	01	vlpfc	subject00086	0.199825
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-231	02	both	subject00087	0.162619
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-234	04	sham	subject00088	0.698994
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-234	02	rtpj	subject00089	0.380415
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-234	03	vlpfc	subject00090	-0.732049
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-234	01	both	subject00091	0.122375
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-235	01	sham	subject00092	-0.181146
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-235	03	rtpj	subject00093	-0.031853
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-235	02	vlpfc	subject00094	0.639652
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-235	04	both	subject00095	-0.712405
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-236	02	sham	subject00096	0.232827
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-236	01	rtpj	subject00097	-0.232387
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-236	04	vlpfc	subject00098	0.048442
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-236	03	both	subject00099	-0.140281
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-237	03	sham	subject00100	0.463514
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-237	04	rtpj	subject00101	-0.542076
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-237	01	vlpfc	subject00102	0.26526
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-237	02	both	subject00103	-0.420199
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-238	04	sham	subject00104	0.298054
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-238	02	rtpj	subject00105	0.789458
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-238	03	vlpfc	subject00106	0.816637
none	smith09-reward_ppi-dmn-left-fpn	dmn-x-left-fpn	12	both-minus-sham	negative	sub-238	01	both	subject00107	-0.149393
