sensitivity_label	analysis	network	component	condition_contrast	direction	participant	run	condition	dual_regression_label	stage2_beta
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-215	04	vlpfc	subject00038	0.030608
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-215	03	both	subject00039	0.330417
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-217	03	sham	subject00040	-0.915885
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-217	04	rtpj	subject00041	-0.668709
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-217	01	vlpfc	subject00042	0.270571
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-217	02	both	subject00043	0.820493
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-218	01	sham	subject00044	0.082669
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-218	03	rtpj	subject00045	-0.228332
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-218	02	vlpfc	subject00046	-1.49953
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-218	04	both	subject00047	0.304897
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-219	04	sham	subject00048	-0.252361
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-219	02	rtpj	subject00049	0.193133
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-219	03	vlpfc	subject00050	-0.178978
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-219	01	both	subject00051	0.373995
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-220	02	sham	subject00052	-0.193736
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-220	01	rtpj	subject00053	-0.356139
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-220	04	vlpfc	subject00054	-0.317692
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-220	03	both	subject00055	0.281069
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-221	02	sham	subject00056	0.220809
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-221	01	rtpj	subject00057	0.008003
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-221	04	vlpfc	subject00058	-0.045668
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-221	03	both	subject00059	0.277532
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-222	03	sham	subject00060	0.379487
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-222	04	rtpj	subject00061	0.110447
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-222	01	vlpfc	subject00062	-0.819986
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-222	02	both	subject00063	0.515964
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-225	04	sham	subject00064	-0.919816
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-225	02	rtpj	subject00065	-0.082331
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-225	03	vlpfc	subject00066	-0.069005
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-225	01	both	subject00067	-0.00493
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-226	03	sham	subject00068	-1.223863
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-226	04	rtpj	subject00069	-0.963637
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-226	01	vlpfc	subject00070	-1.105228
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-226	02	both	subject00071	1.179874
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-227	02	sham	subject00072	0.312121
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-227	01	rtpj	subject00073	-0.187989
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-227	04	vlpfc	subject00074	-0.915951
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-227	03	both	subject00075	0.27284
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-228	01	sham	subject00076	-0.614932
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-228	03	rtpj	subject00077	-0.515481
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-228	02	vlpfc	subject00078	0.842819
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-228	04	both	subject00079	0.466468
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-230	01	sham	subject00080	0.000543
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-230	03	rtpj	subject00081	-0.265661
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-230	02	vlpfc	subject00082	0.811987
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-230	04	both	subject00083	0.039442
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-231	03	sham	subject00084	-0.247755
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-231	04	rtpj	subject00085	-0.121914
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-231	01	vlpfc	subject00086	-0.225648
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-231	02	both	subject00087	0.125446
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-234	04	sham	subject00088	-0.129523
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-234	02	rtpj	subject00089	-0.411194
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-234	03	vlpfc	subject00090	0.009108
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-234	01	both	subject00091	0.383695
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-235	01	sham	subject00092	-0.384288
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-235	03	rtpj	subject00093	-0.275562
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-235	02	vlpfc	subject00094	-0.260231
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-235	04	both	subject00095	0.367031
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-236	02	sham	subject00096	-0.029244
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-236	01	rtpj	subject00097	-0.059896
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-236	04	vlpfc	subject00098	-0.04807
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-236	03	both	subject00099	0.359296
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-237	03	sham	subject00100	-0.246763
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-237	04	rtpj	subject00101	-0.845055
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-237	01	vlpfc	subject00102	0.365605
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-237	02	both	subject00103	0.361912
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-238	04	sham	subject00104	-0.820076
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-238	02	rtpj	subject00105	-0.29239
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-238	03	vlpfc	subject00106	0.946382
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	both-minus-mean-rtpj-vlpfc	positive	sub-238	01	both	subject00107	0.987324
