sensitivity_label	analysis	network	component	condition_contrast	direction	participant	run	condition	dual_regression_label	stage2_beta
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-210	02	both	subject00023	-0.5033
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-211	04	sham	subject00024	0.048414
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-211	02	rtpj	subject00025	0.414658
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-211	03	vlpfc	subject00026	0.087993
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-211	01	both	subject00027	0.480057
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-213	01	sham	subject00028	0.050728
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-213	03	rtpj	subject00029	0.149121
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-213	02	vlpfc	subject00030	-0.165843
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-213	04	both	subject00031	-0.418598
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-214	04	sham	subject00032	0.209951
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-214	02	rtpj	subject00033	0.557246
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-214	03	vlpfc	subject00034	0.34348
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-214	01	both	subject00035	-0.171754
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-215	02	sham	subject00036	-0.334706
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-215	01	rtpj	subject00037	0.212463
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-215	04	vlpfc	subject00038	-0.12039
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-215	03	both	subject00039	-0.44978
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-217	03	sham	subject00040	-0.63177
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-217	04	rtpj	subject00041	0.343573
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-217	01	vlpfc	subject00042	-0.771679
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-217	02	both	subject00043	0.121016
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-218	01	sham	subject00044	0.096332
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-218	03	rtpj	subject00045	0.076251
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-218	02	vlpfc	subject00046	-0.071553
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-218	04	both	subject00047	-0.259147
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-219	04	sham	subject00048	-0.477946
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-219	02	rtpj	subject00049	0.176942
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-219	03	vlpfc	subject00050	-0.682199
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-219	01	both	subject00051	-0.370657
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-220	02	sham	subject00052	0.374634
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-220	01	rtpj	subject00053	0.11528
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-220	04	vlpfc	subject00054	0.372178
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-220	03	both	subject00055	-0.291141
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-221	02	sham	subject00056	0.527325
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-221	01	rtpj	subject00057	-0.061901
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-221	04	vlpfc	subject00058	-0.649711
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-221	03	both	subject00059	0.257959
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-222	03	sham	subject00060	-0.413941
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-222	04	rtpj	subject00061	-0.372582
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-222	01	vlpfc	subject00062	0.223282
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-222	02	both	subject00063	-0.320988
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-225	04	sham	subject00064	0.159116
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-225	02	rtpj	subject00065	0.581963
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-225	03	vlpfc	subject00066	0.515929
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-225	01	both	subject00067	-0.217084
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-226	03	sham	subject00068	-0.184567
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-226	04	rtpj	subject00069	0.220585
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-226	01	vlpfc	subject00070	0.259147
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-226	02	both	subject00071	-0.324134
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-227	02	sham	subject00072	-0.267468
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-227	01	rtpj	subject00073	0.142341
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-227	04	vlpfc	subject00074	-0.344935
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-227	03	both	subject00075	-0.268203
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-228	01	sham	subject00076	-0.193828
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-228	03	rtpj	subject00077	-0.036531
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-228	02	vlpfc	subject00078	0.295479
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-228	04	both	subject00079	-0.385565
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-230	01	sham	subject00080	0.080321
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-230	03	rtpj	subject00081	0.318389
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-230	02	vlpfc	subject00082	0.126206
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-230	04	both	subject00083	-0.175082
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-231	03	sham	subject00084	-0.027147
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-231	04	rtpj	subject00085	0.305682
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-231	01	vlpfc	subject00086	0.064917
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-231	02	both	subject00087	-0.064048
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-234	04	sham	subject00088	0.437978
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-234	02	rtpj	subject00089	0.125851
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-234	03	vlpfc	subject00090	-0.026245
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-234	01	both	subject00091	-0.698712
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-235	01	sham	subject00092	0.242246
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-235	03	rtpj	subject00093	-0.228573
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-235	02	vlpfc	subject00094	0.194193
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-235	04	both	subject00095	-0.554102
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-236	02	sham	subject00096	0.016535
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-236	01	rtpj	subject00097	0.235487
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-236	04	vlpfc	subject00098	0.351644
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-236	03	both	subject00099	-0.053019
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-237	03	sham	subject00100	-0.251944
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-237	04	rtpj	subject00101	0.381182
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-237	01	vlpfc	subject00102	-0.236157
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-237	02	both	subject00103	-0.028561
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-238	04	sham	subject00104	-0.312873
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-238	02	rtpj	subject00105	0.420401
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-238	03	vlpfc	subject00106	-0.277684
none	smith09-reward_ppi-dmn-right-fpn	dmn-x-right-fpn	12	both-minus-rtpj	negative	sub-238	01	both	subject00107	-0.024388
