sensitivity_label	analysis	network	component	condition_contrast	direction	participant	run	condition	dual_regression_label	stage2_beta
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-189	02	sham	subject00000	-0.3071
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-189	01	rtpj	subject00001	-0.465616
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-189	04	vlpfc	subject00002	-0.108677
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-189	03	both	subject00003	-0.099984
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-203	03	sham	subject00004	0.186203
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-203	04	rtpj	subject00005	-0.436967
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-203	01	vlpfc	subject00006	0.331565
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-203	02	both	subject00007	0.175468
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-207	02	sham	subject00008	-0.100852
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-207	01	rtpj	subject00009	-0.538452
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-207	04	vlpfc	subject00010	0.298702
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-207	03	both	subject00011	-0.025519
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-208	04	sham	subject00012	-0.762824
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-208	02	rtpj	subject00013	-0.515115
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-208	03	vlpfc	subject00014	0.477583
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-208	01	both	subject00015	0.501375
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-209	01	sham	subject00016	0.729238
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-209	03	rtpj	subject00017	-0.733113
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-209	02	vlpfc	subject00018	1.136553
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-209	04	both	subject00019	0.385744
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-210	03	sham	subject00020	0.316506
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-210	04	rtpj	subject00021	-0.29546
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-210	01	vlpfc	subject00022	0.353001
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-210	02	both	subject00023	-0.122459
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-211	04	sham	subject00024	0.51191
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-211	02	rtpj	subject00025	0.297463
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-211	03	vlpfc	subject00026	0.15582
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-211	01	both	subject00027	0.283084
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-213	01	sham	subject00028	-0.000762
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-213	03	rtpj	subject00029	-0.055906
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-213	02	vlpfc	subject00030	0.401659
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-213	04	both	subject00031	0.084133
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-214	04	sham	subject00032	-0.160732
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-214	02	rtpj	subject00033	-0.277017
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-214	03	vlpfc	subject00034	-0.120652
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-214	01	both	subject00035	-0.244979
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-215	02	sham	subject00036	0.041438
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-215	01	rtpj	subject00037	-0.179712
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-215	04	vlpfc	subject00038	0.055966
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-215	03	both	subject00039	0.275161
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-217	03	sham	subject00040	0.187865
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-217	04	rtpj	subject00041	-0.128533
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-217	01	vlpfc	subject00042	0.682004
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-217	02	both	subject00043	0.533326
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-218	01	sham	subject00044	0.573285
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-218	03	rtpj	subject00045	-0.65022
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-218	02	vlpfc	subject00046	0.391593
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-218	04	both	subject00047	-0.601103
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-219	04	sham	subject00048	-0.602495
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-219	02	rtpj	subject00049	-1.018193
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-219	03	vlpfc	subject00050	0.541916
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-219	01	both	subject00051	0.28339
none	smith09_ppi-dmn-ecn	dmn-x-ecn	11	rtpj-minus-vlpfc	negative	sub-220	02	sham	subject00052	-0.262424
