sensitivity_label	analysis	network	component	condition_contrast	direction	participant	run	condition	dual_regression_label	stage2_beta
none	0	auditory	55	rtpj-minus-sham	positive	sub-222	02	both	subject00063	0.094598
none	0	auditory	55	rtpj-minus-sham	positive	sub-225	04	sham	subject00064	0.525234
none	0	auditory	55	rtpj-minus-sham	positive	sub-225	02	rtpj	subject00065	-0.31854
none	0	auditory	55	rtpj-minus-sham	positive	sub-225	03	vlpfc	subject00066	0.222487
none	0	auditory	55	rtpj-minus-sham	positive	sub-225	01	both	subject00067	-0.868403
none	0	auditory	55	rtpj-minus-sham	positive	sub-226	03	sham	subject00068	-1.94316
none	0	auditory	55	rtpj-minus-sham	positive	sub-226	04	rtpj	subject00069	0.166927
none	0	auditory	55	rtpj-minus-sham	positive	sub-226	01	vlpfc	subject00070	0.279854
none	0	auditory	55	rtpj-minus-sham	positive	sub-226	02	both	subject00071	1.835003
none	0	auditory	55	rtpj-minus-sham	positive	sub-227	02	sham	subject00072	-0.660005
none	0	auditory	55	rtpj-minus-sham	positive	sub-227	01	rtpj	subject00073	0.91949
none	0	auditory	55	rtpj-minus-sham	positive	sub-227	04	vlpfc	subject00074	1.121564
none	0	auditory	55	rtpj-minus-sham	positive	sub-227	03	both	subject00075	-1.507311
none	0	auditory	55	rtpj-minus-sham	positive	sub-228	01	sham	subject00076	-4.152703
none	0	auditory	55	rtpj-minus-sham	positive	sub-228	03	rtpj	subject00077	-3.415436
none	0	auditory	55	rtpj-minus-sham	positive	sub-228	02	vlpfc	subject00078	-1.580691
none	0	auditory	55	rtpj-minus-sham	positive	sub-228	04	both	subject00079	-0.981651
none	0	auditory	55	rtpj-minus-sham	positive	sub-230	01	sham	subject00080	-0.484785
none	0	auditory	55	rtpj-minus-sham	positive	sub-230	03	rtpj	subject00081	0.588423
none	0	auditory	55	rtpj-minus-sham	positive	sub-230	02	vlpfc	subject00082	-2.160651
none	0	auditory	55	rtpj-minus-sham	positive	sub-230	04	both	subject00083	-1.89964
none	0	auditory	55	rtpj-minus-sham	positive	sub-231	03	sham	subject00084	-0.769015
none	0	auditory	55	rtpj-minus-sham	positive	sub-231	04	rtpj	subject00085	2.107225
none	0	auditory	55	rtpj-minus-sham	positive	sub-231	01	vlpfc	subject00086	-0.169843
none	0	auditory	55	rtpj-minus-sham	positive	sub-231	02	both	subject00087	-2.83382
none	0	auditory	55	rtpj-minus-sham	positive	sub-234	04	sham	subject00088	0.357885
none	0	auditory	55	rtpj-minus-sham	positive	sub-234	02	rtpj	subject00089	-0.863529
none	0	auditory	55	rtpj-minus-sham	positive	sub-234	03	vlpfc	subject00090	0.976493
none	0	auditory	55	rtpj-minus-sham	positive	sub-234	01	both	subject00091	-0.498444
none	0	auditory	55	rtpj-minus-sham	positive	sub-235	01	sham	subject00092	-0.483628
none	0	auditory	55	rtpj-minus-sham	positive	sub-235	03	rtpj	subject00093	2.806557
none	0	auditory	55	rtpj-minus-sham	positive	sub-235	02	vlpfc	subject00094	0.028949
none	0	auditory	55	rtpj-minus-sham	positive	sub-235	04	both	subject00095	-1.144571
none	0	auditory	55	rtpj-minus-sham	positive	sub-236	02	sham	subject00096	-0.647689
none	0	auditory	55	rtpj-minus-sham	positive	sub-236	01	rtpj	subject00097	-0.375897
none	0	auditory	55	rtpj-minus-sham	positive	sub-236	04	vlpfc	subject00098	-0.091595
none	0	auditory	55	rtpj-minus-sham	positive	sub-236	03	both	subject00099	0.416729
none	0	auditory	55	rtpj-minus-sham	positive	sub-237	03	sham	subject00100	-2.656741
none	0	auditory	55	rtpj-minus-sham	positive	sub-237	04	rtpj	subject00101	-0.270086
none	0	auditory	55	rtpj-minus-sham	positive	sub-237	01	vlpfc	subject00102	-0.188287
none	0	auditory	55	rtpj-minus-sham	positive	sub-237	02	both	subject00103	-1.054031
none	0	auditory	55	rtpj-minus-sham	positive	sub-238	04	sham	subject00104	-3.313901
none	0	auditory	55	rtpj-minus-sham	positive	sub-238	02	rtpj	subject00105	-0.503973
none	0	auditory	55	rtpj-minus-sham	positive	sub-238	03	vlpfc	subject00106	-0.882389
none	0	auditory	55	rtpj-minus-sham	positive	sub-238	01	both	subject00107	1.63903
