sensitivity_label	analysis	network	component	condition_contrast	direction	participant	run	condition	dual_regression_label	stage2_beta
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-213	03	rtpj	subject00029	-0.295903
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-213	02	vlpfc	subject00030	-0.345958
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-213	04	both	subject00031	-0.481234
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-214	04	sham	subject00032	-0.653103
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-214	02	rtpj	subject00033	-0.45889
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-214	03	vlpfc	subject00034	0.182239
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-214	01	both	subject00035	-1.674948
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-215	02	sham	subject00036	-0.567807
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-215	01	rtpj	subject00037	-0.210114
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-215	04	vlpfc	subject00038	0.410364
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-215	03	both	subject00039	0.404803
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-217	03	sham	subject00040	-0.259805
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-217	04	rtpj	subject00041	-0.703831
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-217	01	vlpfc	subject00042	0.905508
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-217	02	both	subject00043	-1.020488
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-218	01	sham	subject00044	-0.554932
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-218	03	rtpj	subject00045	0.258711
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-218	02	vlpfc	subject00046	1.871676
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-218	04	both	subject00047	-2.925137
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-219	04	sham	subject00048	0.423299
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-219	02	rtpj	subject00049	0.7834
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-219	03	vlpfc	subject00050	0.792215
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-219	01	both	subject00051	-0.052938
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-220	02	sham	subject00052	-0.35158
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-220	01	rtpj	subject00053	-1.653003
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-220	04	vlpfc	subject00054	-0.061754
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-220	03	both	subject00055	0.386867
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-221	02	sham	subject00056	0.622595
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-221	01	rtpj	subject00057	0.480898
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-221	04	vlpfc	subject00058	0.590831
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-221	03	both	subject00059	0.119503
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-222	03	sham	subject00060	-6.335628
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-222	04	rtpj	subject00061	-3.166547
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-222	01	vlpfc	subject00062	-0.636844
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-222	02	both	subject00063	-13.116561
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-225	04	sham	subject00064	0.697472
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-225	02	rtpj	subject00065	1.087956
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-225	03	vlpfc	subject00066	0.797451
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-225	01	both	subject00067	0.27193
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-226	03	sham	subject00068	-1.310247
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-226	04	rtpj	subject00069	-3.011531
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-226	01	vlpfc	subject00070	-0.062792
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-226	02	both	subject00071	-0.227742
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-227	02	sham	subject00072	0.245549
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-227	01	rtpj	subject00073	0.415442
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-227	04	vlpfc	subject00074	0.448306
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-227	03	both	subject00075	-0.119228
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-228	01	sham	subject00076	0.908982
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-228	03	rtpj	subject00077	-1.940975
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-228	02	vlpfc	subject00078	-0.683771
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-228	04	both	subject00079	-1.899923
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-230	01	sham	subject00080	0.384938
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-230	03	rtpj	subject00081	-2.364296
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-230	02	vlpfc	subject00082	-0.141286
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-230	04	both	subject00083	-0.691082
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-231	03	sham	subject00084	0.06546
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-231	04	rtpj	subject00085	-0.741643
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-231	01	vlpfc	subject00086	-0.277327
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-231	02	both	subject00087	-0.04565
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-234	04	sham	subject00088	-1.37497
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-234	02	rtpj	subject00089	-2.4116
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-234	03	vlpfc	subject00090	-0.630592
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-234	01	both	subject00091	0.410838
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-235	01	sham	subject00092	-0.480814
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-235	03	rtpj	subject00093	-0.820281
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-235	02	vlpfc	subject00094	0.983197
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-235	04	both	subject00095	2.147561
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-236	02	sham	subject00096	0.227993
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-236	01	rtpj	subject00097	-2.310313
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-236	04	vlpfc	subject00098	-1.050557
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-236	03	both	subject00099	-2.069085
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-237	03	sham	subject00100	0.121738
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-237	04	rtpj	subject00101	-0.011398
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-237	01	vlpfc	subject00102	0.260814
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-237	02	both	subject00103	0.436746
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-238	04	sham	subject00104	0.007716
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-238	02	rtpj	subject00105	0.460913
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-238	03	vlpfc	subject00106	2.094179
none	smith09	lateral-visual	3	rtpj-minus-vlpfc	negative	sub-238	01	both	subject00107	-0.83545
