sensitivity_label	analysis	network	component	condition_contrast	direction	participant	run	condition	dual_regression_label	stage2_beta
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-222	01	vlpfc	subject00062	0.767256
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-222	02	both	subject00063	-0.202541
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-225	04	sham	subject00064	0.515456
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-225	02	rtpj	subject00065	0.138097
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-225	03	vlpfc	subject00066	0.444693
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-225	01	both	subject00067	-0.613728
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-226	03	sham	subject00068	-0.01163
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-226	04	rtpj	subject00069	-0.120572
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-226	01	vlpfc	subject00070	-0.220334
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-226	02	both	subject00071	0.178959
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-227	02	sham	subject00072	1.20323
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-227	01	rtpj	subject00073	0.484569
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-227	04	vlpfc	subject00074	-0.368235
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-227	03	both	subject00075	0.017598
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-228	01	sham	subject00076	-0.270141
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-228	03	rtpj	subject00077	-0.696718
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-228	02	vlpfc	subject00078	-0.390659
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-228	04	both	subject00079	0.056119
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-230	01	sham	subject00080	0.264328
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-230	03	rtpj	subject00081	-0.418639
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-230	02	vlpfc	subject00082	-0.630613
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-230	04	both	subject00083	0.036908
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-231	03	sham	subject00084	0.235318
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-231	04	rtpj	subject00085	-0.186786
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-231	01	vlpfc	subject00086	-0.257538
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-231	02	both	subject00087	-0.393486
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-234	04	sham	subject00088	0.204809
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-234	02	rtpj	subject00089	-0.344329
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-234	03	vlpfc	subject00090	0.170512
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-234	01	both	subject00091	0.095557
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-235	01	sham	subject00092	0.470721
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-235	03	rtpj	subject00093	-0.616594
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-235	02	vlpfc	subject00094	0.153933
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-235	04	both	subject00095	0.26818
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-236	02	sham	subject00096	0.380921
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-236	01	rtpj	subject00097	-0.037839
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-236	04	vlpfc	subject00098	0.338321
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-236	03	both	subject00099	0.68676
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-237	03	sham	subject00100	0.555025
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-237	04	rtpj	subject00101	0.507531
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-237	01	vlpfc	subject00102	0.605118
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-237	02	both	subject00103	0.483027
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-238	04	sham	subject00104	0.927592
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-238	02	rtpj	subject00105	0.591709
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-238	03	vlpfc	subject00106	0.795357
none	smith09-reward	sensorimotor	6	rtpj-minus-sham	negative	sub-238	01	both	subject00107	0.286152
